crop_id,soil_type,seedling_stage,moi,temp,humidity,result
wheat,black soil,fruit/grain/bulb formation,60,34,53.0,1
wheat,black soil,fruit/grain/bulb formation,61,35,50.0,1
wheat,black soil,fruit/grain/bulb formation,62,36,47.0,1
wheat,black soil,fruit/grain/bulb formation,63,37,44.0,1
wheat,black soil,fruit/grain/bulb formation,64,38,41.0,1
wheat,black soil,fruit/grain/bulb formation,65,39,38.0,1
wheat,black soil,fruit/grain/bulb formation,66,40,35.0,1
wheat,black soil,fruit/grain/bulb formation,67,41,32.0,1
wheat,black soil,fruit/grain/bulb formation,68,42,29.0,1
wheat,black soil,fruit/grain/bulb formation,69,43,26.0,1
wheat,black soil,fruit/grain/bulb formation,70,44,23.0,2
wheat,black soil,fruit/grain/bulb formation,71,45,20.0,2
wheat,black soil,fruit/grain/bulb formation,72,46,17.0,2
wheat,black soil,fruit/grain/bulb formation,73,25,80.0,2
wheat,black soil,fruit/grain/bulb formation,74,26,77.0,2
wheat,black soil,fruit/grain/bulb formation,75,27,74.0,2
wheat,black soil,fruit/grain/bulb formation,76,28,71.0,2
wheat,black soil,fruit/grain/bulb formation,77,29,68.0,2
wheat,black soil,fruit/grain/bulb formation,78,30,65.0,2
wheat,black soil,fruit/grain/bulb formation,79,31,62.0,2
wheat,black soil,fruit/grain/bulb formation,80,32,59.0,2
wheat,black soil,fruit/grain/bulb formation,81,33,56.0,0
wheat,black soil,fruit/grain/bulb formation,82,34,53.0,0
wheat,black soil,fruit/grain/bulb formation,83,35,50.0,0
wheat,black soil,fruit/grain/bulb formation,84,36,47.0,0
wheat,black soil,fruit/grain/bulb formation,85,37,44.0,0
wheat,black soil,fruit/grain/bulb formation,86,38,41.0,0
wheat,black soil,fruit/grain/bulb formation,87,39,38.0,0
wheat,black soil,fruit/grain/bulb formation,88,40,35.0,0
wheat,black soil,fruit/grain/bulb formation,89,41,32.0,0
wheat,black soil,fruit/grain/bulb formation,90,42,29.0,0
wheat,black soil,fruit/grain/bulb formation,91,43,26.0,0
wheat,black soil,fruit/grain/bulb formation,92,44,23.0,0
wheat,black soil,fruit/grain/bulb formation,93,45,20.0,0
wheat,black soil,fruit/grain/bulb formation,94,46,17.0,0
wheat,black soil,fruit/grain/bulb formation,95,25,80.0,0
wheat,black soil,fruit/grain/bulb formation,96,26,77.0,0
wheat,black soil,fruit/grain/bulb formation,97,27,74.0,0
wheat,black soil,fruit/grain/bulb formation,98,28,71.0,0
wheat,black soil,fruit/grain/bulb formation,99,29,68.0,0
wheat,black soil,fruit/grain/bulb formation,100,30,65.0,0
wheat,black soil,maturation,1,31,62.0,1
wheat,black soil,maturation,2,32,59.0,1
wheat,black soil,maturation,3,33,56.0,1
wheat,black soil,maturation,4,34,53.0,1
wheat,black soil,maturation,5,35,50.0,1
wheat,black soil,maturation,6,36,47.0,1
wheat,black soil,maturation,7,37,44.0,1
wheat,black soil,maturation,8,38,41.0,1
wheat,black soil,maturation,9,39,38.0,1
wheat,black soil,maturation,10,40,35.0,1
wheat,black soil,maturation,11,41,32.0,1
wheat,black soil,maturation,12,42,29.0,1
wheat,black soil,maturation,13,43,26.0,1
wheat,black soil,maturation,14,44,23.0,1
wheat,black soil,maturation,15,45,20.0,1
wheat,black soil,maturation,16,46,17.0,1
wheat,black soil,maturation,17,25,80.0,1
wheat,black soil,maturation,18,26,77.0,1
wheat,black soil,maturation,19,27,74.0,1
wheat,black soil,maturation,20,28,71.0,1
wheat,black soil,maturation,21,29,68.0,1
wheat,black soil,maturation,22,30,65.0,1
wheat,black soil,maturation,23,31,62.0,1
wheat,black soil,maturation,24,32,59.0,1
wheat,black soil,maturation,25,33,56.0,1
wheat,black soil,maturation,26,34,53.0,1
wheat,black soil,maturation,27,35,50.0,1
wheat,black soil,maturation,28,36,47.0,1
wheat,black soil,maturation,29,37,44.0,1
wheat,black soil,maturation,30,38,41.0,1
wheat,black soil,maturation,31,39,38.0,1
wheat,black soil,maturation,32,40,35.0,1
wheat,black soil,maturation,33,41,32.0,1
wheat,black soil,maturation,34,42,29.0,1
wheat,black soil,maturation,35,43,26.0,1
wheat,black soil,maturation,36,44,23.0,1
wheat,black soil,maturation,37,45,20.0,1
wheat,black soil,maturation,38,46,17.0,1
wheat,black soil,maturation,39,25,80.0,1
wheat,black soil,maturation,40,26,77.0,1
wheat,black soil,maturation,41,27,74.0,1
wheat,black soil,maturation,42,28,71.0,1
wheat,black soil,maturation,43,29,68.0,1
wheat,black soil,maturation,44,30,65.0,1
wheat,black soil,maturation,45,31,62.0,1
wheat,black soil,maturation,46,32,59.0,1
wheat,black soil,maturation,47,33,56.0,1
wheat,black soil,maturation,48,34,53.0,1
wheat,black soil,maturation,49,35,50.0,1
wheat,black soil,maturation,50,36,47.0,1
wheat,black soil,maturation,51,37,44.0,1
wheat,black soil,maturation,52,38,41.0,1
wheat,black soil,maturation,53,39,38.0,1
wheat,black soil,maturation,54,40,35.0,1
wheat,black soil,maturation,55,41,32.0,1
wheat,black soil,maturation,56,42,29.0,1
wheat,black soil,maturation,57,43,26.0,1
wheat,black soil,maturation,58,44,23.0,1
wheat,black soil,maturation,59,45,20.0,1
wheat,black soil,maturation,60,46,17.0,1
wheat,black soil,maturation,61,25,80.0,1
wheat,black soil,maturation,62,26,77.0,1
wheat,black soil,maturation,63,27,74.0,1
wheat,black soil,maturation,64,28,71.0,1
wheat,black soil,maturation,65,29,68.0,1
wheat,black soil,maturation,66,30,65.0,1
wheat,black soil,maturation,67,31,62.0,1
wheat,black soil,maturation,68,32,59.0,1
wheat,black soil,maturation,69,33,56.0,1
wheat,black soil,maturation,70,34,53.0,2
wheat,black soil,maturation,71,35,50.0,2
wheat,black soil,maturation,72,36,47.0,2
wheat,black soil,maturation,73,37,44.0,2
wheat,black soil,maturation,74,38,41.0,2
wheat,black soil,maturation,75,39,38.0,2
wheat,black soil,maturation,76,40,35.0,2
wheat,black soil,maturation,77,41,32.0,2
wheat,black soil,maturation,78,42,29.0,2
wheat,black soil,maturation,79,43,26.0,2
wheat,black soil,maturation,80,44,23.0,2
wheat,black soil,maturation,81,45,20.0,0
wheat,black soil,maturation,82,46,17.0,0
wheat,black soil,maturation,83,25,80.0,0
wheat,black soil,maturation,84,26,77.0,0
wheat,black soil,maturation,85,27,74.0,0
wheat,black soil,maturation,86,28,71.0,0
wheat,black soil,maturation,87,29,68.0,0
wheat,black soil,maturation,88,30,65.0,0
wheat,black soil,maturation,89,31,62.0,0
wheat,black soil,maturation,90,32,59.0,0
wheat,black soil,maturation,91,33,56.0,0
wheat,black soil,maturation,92,34,53.0,0
wheat,black soil,maturation,93,35,50.0,0
wheat,black soil,maturation,94,36,47.0,0
wheat,black soil,maturation,95,37,44.0,0
wheat,black soil,maturation,96,38,41.0,0
wheat,black soil,maturation,97,39,38.0,0
wheat,black soil,maturation,98,40,35.0,0
wheat,black soil,maturation,99,41,32.0,0
wheat,black soil,maturation,100,42,29.0,0
wheat,black soil,harvest,1,43,26.0,1
wheat,black soil,harvest,2,44,23.0,1
wheat,black soil,harvest,3,45,20.0,1
wheat,black soil,harvest,4,46,17.0,1
wheat,black soil,harvest,5,25,80.0,1
wheat,black soil,harvest,6,26,77.0,1
wheat,black soil,harvest,7,27,74.0,1
wheat,black soil,harvest,8,28,71.0,1
wheat,black soil,harvest,9,29,68.0,1
wheat,black soil,harvest,10,30,65.0,1
wheat,black soil,harvest,11,31,62.0,1
wheat,black soil,harvest,12,32,59.0,1
wheat,black soil,harvest,13,33,56.0,1
wheat,black soil,harvest,14,34,53.0,1
wheat,black soil,harvest,15,35,50.0,1
wheat,black soil,harvest,16,36,47.0,1
wheat,black soil,harvest,17,37,44.0,1
wheat,black soil,harvest,18,38,41.0,1
wheat,black soil,harvest,19,39,38.0,1
wheat,black soil,harvest,20,40,35.0,1
wheat,black soil,harvest,21,41,32.0,1
wheat,black soil,harvest,22,42,29.0,1
wheat,black soil,harvest,23,43,26.0,1
wheat,black soil,harvest,24,44,23.0,1
wheat,black soil,harvest,25,45,20.0,1
wheat,black soil,harvest,26,46,17.0,1
wheat,black soil,harvest,27,25,80.0,1
wheat,black soil,harvest,28,26,77.0,1
wheat,black soil,harvest,29,27,74.0,1
wheat,black soil,harvest,30,28,71.0,1
wheat,black soil,harvest,31,29,68.0,1
wheat,black soil,harvest,32,30,65.0,1
wheat,black soil,harvest,33,31,62.0,1
wheat,black soil,harvest,34,32,59.0,1
wheat,black soil,harvest,35,33,56.0,1
wheat,black soil,harvest,36,34,53.0,1
wheat,black soil,harvest,37,35,50.0,1
wheat,black soil,harvest,38,36,47.0,1
wheat,black soil,harvest,39,37,44.0,1
wheat,black soil,harvest,40,38,41.0,1
wheat,black soil,harvest,41,39,38.0,1
wheat,black soil,harvest,42,40,35.0,1
wheat,black soil,harvest,43,41,32.0,1
wheat,black soil,harvest,44,42,29.0,1
wheat,black soil,harvest,45,43,26.0,1
wheat,black soil,harvest,46,44,23.0,1
wheat,black soil,harvest,47,45,20.0,1
wheat,black soil,harvest,48,46,17.0,1
wheat,black soil,harvest,49,25,80.0,1
wheat,black soil,harvest,50,26,77.0,1
wheat,black soil,harvest,51,27,74.0,1
wheat,black soil,harvest,52,28,71.0,1
wheat,black soil,harvest,53,29,68.0,1
wheat,black soil,harvest,54,30,65.0,1
wheat,black soil,harvest,55,31,62.0,1
wheat,black soil,harvest,56,32,59.0,1
wheat,black soil,harvest,57,33,56.0,1
wheat,black soil,harvest,58,34,53.0,1
wheat,black soil,harvest,59,35,50.0,1
wheat,black soil,harvest,60,36,47.0,2
wheat,black soil,harvest,61,37,44.0,2
wheat,black soil,harvest,62,38,41.0,2
wheat,black soil,harvest,63,39,38.0,2
wheat,black soil,harvest,64,40,35.0,2
wheat,black soil,harvest,65,41,32.0,2
wheat,black soil,harvest,66,42,29.0,2
wheat,black soil,harvest,67,43,26.0,2
wheat,black soil,harvest,68,44,23.0,2
wheat,black soil,harvest,69,45,20.0,2
wheat,black soil,harvest,70,46,17.0,2
wheat,black soil,harvest,71,25,80.0,0
wheat,black soil,harvest,72,26,77.0,0
wheat,black soil,harvest,73,27,74.0,0
wheat,black soil,harvest,74,28,71.0,0
wheat,black soil,harvest,75,29,68.0,0
wheat,black soil,harvest,76,30,65.0,0
wheat,black soil,harvest,77,31,62.0,0
wheat,black soil,harvest,78,32,59.0,0
wheat,black soil,harvest,79,33,56.0,0
wheat,black soil,harvest,80,34,53.0,0
wheat,black soil,harvest,81,35,50.0,0
wheat,black soil,harvest,82,36,47.0,0
wheat,black soil,harvest,83,37,44.0,0
wheat,black soil,harvest,84,38,41.0,0
wheat,black soil,harvest,85,39,38.0,0
wheat,black soil,harvest,86,40,35.0,0
wheat,black soil,harvest,87,41,32.0,0
wheat,black soil,harvest,88,42,29.0,0
wheat,black soil,harvest,89,43,26.0,0
wheat,black soil,harvest,90,44,23.0,0
wheat,black soil,harvest,91,45,20.0,0
wheat,black soil,harvest,92,46,17.0,0
wheat,black soil,harvest,93,25,80.0,0
wheat,black soil,harvest,94,26,77.0,0
wheat,black soil,harvest,95,27,74.0,0
wheat,black soil,harvest,96,28,71.0,0
wheat,black soil,harvest,97,29,68.0,0
wheat,black soil,harvest,98,30,65.0,0
wheat,black soil,harvest,99,31,62.0,0
wheat,black soil,harvest,100,32,59.0,0
wheat,alluvial soil,germination,1,33,56.0,1
wheat,alluvial soil,germination,2,34,53.0,1
wheat,alluvial soil,germination,3,35,50.0,1
wheat,alluvial soil,germination,4,36,47.0,1
wheat,alluvial soil,germination,5,37,44.0,1
wheat,alluvial soil,germination,6,38,41.0,1
wheat,alluvial soil,germination,7,39,38.0,1
wheat,alluvial soil,germination,8,40,35.0,1
wheat,alluvial soil,germination,9,41,32.0,1
wheat,alluvial soil,germination,10,42,29.0,1
wheat,alluvial soil,germination,11,43,26.0,1
wheat,alluvial soil,germination,12,44,23.0,1
wheat,alluvial soil,germination,13,45,20.0,1
wheat,alluvial soil,germination,14,46,17.0,1
wheat,alluvial soil,germination,15,25,80.0,1
wheat,alluvial soil,germination,16,26,77.0,1
wheat,alluvial soil,germination,17,27,74.0,1
wheat,alluvial soil,germination,18,28,71.0,1
wheat,alluvial soil,germination,19,29,68.0,1
wheat,alluvial soil,germination,20,30,65.0,1
wheat,alluvial soil,germination,21,31,62.0,1
wheat,alluvial soil,germination,22,32,59.0,1
wheat,alluvial soil,germination,23,33,56.0,1
wheat,alluvial soil,germination,24,34,53.0,1
wheat,alluvial soil,germination,25,35,50.0,1
wheat,alluvial soil,germination,26,36,47.0,1
wheat,alluvial soil,germination,27,37,44.0,1
wheat,alluvial soil,germination,28,38,41.0,1
wheat,alluvial soil,germination,29,39,38.0,1
wheat,alluvial soil,germination,30,40,35.0,1
wheat,alluvial soil,germination,31,41,32.0,2
wheat,alluvial soil,germination,32,42,29.0,2
wheat,alluvial soil,germination,33,43,26.0,2
wheat,alluvial soil,germination,34,44,23.0,2
wheat,alluvial soil,germination,35,45,20.0,2
wheat,alluvial soil,germination,36,46,17.0,2
wheat,alluvial soil,germination,37,25,80.0,2
wheat,alluvial soil,germination,38,26,77.0,2
wheat,alluvial soil,germination,39,27,74.0,2
wheat,alluvial soil,germination,40,28,71.0,2
wheat,alluvial soil,germination,41,29,68.0,0
wheat,alluvial soil,germination,42,30,65.0,0
wheat,alluvial soil,germination,43,31,62.0,0
wheat,alluvial soil,germination,44,32,59.0,0
wheat,alluvial soil,germination,45,33,56.0,0
wheat,alluvial soil,germination,46,34,53.0,0
wheat,alluvial soil,germination,47,35,50.0,0
wheat,alluvial soil,germination,48,36,47.0,0
wheat,alluvial soil,germination,49,37,44.0,0
wheat,alluvial soil,germination,50,38,41.0,0
wheat,alluvial soil,germination,51,39,38.0,0
wheat,alluvial soil,germination,52,40,35.0,0
wheat,alluvial soil,germination,53,41,32.0,0
wheat,alluvial soil,germination,54,42,29.0,0
wheat,alluvial soil,germination,55,43,26.0,0
wheat,alluvial soil,germination,56,44,23.0,0
wheat,alluvial soil,germination,57,45,20.0,0
wheat,alluvial soil,germination,58,46,17.0,0
wheat,alluvial soil,germination,59,25,80.0,0
wheat,alluvial soil,germination,60,26,77.0,0
wheat,alluvial soil,germination,61,27,74.0,0
wheat,alluvial soil,germination,62,28,71.0,0
wheat,alluvial soil,germination,63,29,68.0,0
wheat,alluvial soil,germination,64,30,65.0,0
wheat,alluvial soil,germination,65,31,62.0,0
wheat,alluvial soil,germination,66,32,59.0,0
wheat,alluvial soil,germination,67,33,56.0,0
wheat,alluvial soil,germination,68,34,53.0,0
wheat,alluvial soil,germination,69,35,50.0,0
wheat,alluvial soil,germination,70,36,47.0,0
wheat,alluvial soil,germination,71,37,44.0,0
wheat,alluvial soil,germination,72,38,41.0,0
wheat,alluvial soil,germination,73,39,38.0,0
wheat,alluvial soil,germination,74,40,35.0,0
wheat,alluvial soil,germination,75,41,32.0,0
wheat,alluvial soil,germination,76,42,29.0,0
wheat,alluvial soil,germination,77,43,26.0,0
wheat,alluvial soil,germination,78,44,23.0,0
wheat,alluvial soil,germination,79,45,20.0,0
wheat,alluvial soil,germination,80,46,17.0,0
wheat,alluvial soil,germination,81,25,80.0,0
wheat,alluvial soil,germination,82,26,77.0,0
wheat,alluvial soil,germination,83,27,74.0,0
wheat,alluvial soil,germination,84,28,71.0,0
wheat,alluvial soil,germination,85,29,68.0,0
wheat,alluvial soil,germination,86,30,65.0,0
wheat,alluvial soil,germination,87,31,62.0,0
wheat,alluvial soil,germination,88,32,59.0,0
wheat,alluvial soil,germination,89,33,56.0,0
wheat,alluvial soil,germination,90,34,53.0,0
wheat,alluvial soil,germination,91,35,50.0,0
wheat,alluvial soil,germination,92,36,47.0,0
wheat,alluvial soil,germination,93,37,44.0,0
wheat,alluvial soil,germination,94,38,41.0,0
wheat,alluvial soil,germination,95,39,38.0,0
wheat,alluvial soil,germination,96,40,35.0,0
wheat,alluvial soil,germination,97,41,32.0,0
wheat,alluvial soil,germination,98,42,29.0,0
wheat,alluvial soil,germination,99,43,26.0,0
wheat,alluvial soil,germination,100,44,23.0,0
wheat,alluvial soil,seedling stage,1,45,20.0,1
wheat,alluvial soil,seedling stage,2,46,17.0,1
wheat,alluvial soil,seedling stage,3,25,80.0,1
wheat,alluvial soil,seedling stage,4,26,77.0,1
wheat,alluvial soil,seedling stage,5,27,74.0,1
wheat,alluvial soil,seedling stage,6,28,71.0,1
wheat,alluvial soil,seedling stage,7,29,68.0,1
wheat,alluvial soil,seedling stage,8,30,65.0,1
wheat,alluvial soil,seedling stage,9,31,62.0,1
wheat,alluvial soil,seedling stage,10,32,59.0,1
wheat,alluvial soil,seedling stage,11,33,56.0,1
wheat,alluvial soil,seedling stage,12,34,53.0,1
wheat,alluvial soil,seedling stage,13,35,50.0,1
wheat,alluvial soil,seedling stage,14,36,47.0,1
wheat,alluvial soil,seedling stage,15,37,44.0,1
wheat,alluvial soil,seedling stage,16,38,41.0,1
wheat,alluvial soil,seedling stage,17,39,38.0,1
wheat,alluvial soil,seedling stage,18,40,35.0,1
wheat,alluvial soil,seedling stage,19,41,32.0,1
wheat,alluvial soil,seedling stage,20,42,29.0,1
wheat,alluvial soil,seedling stage,21,43,26.0,1
wheat,alluvial soil,seedling stage,22,44,23.0,1
wheat,alluvial soil,seedling stage,23,45,20.0,1
wheat,alluvial soil,seedling stage,24,46,17.0,1
wheat,alluvial soil,seedling stage,25,25,80.0,1
wheat,alluvial soil,seedling stage,26,26,77.0,1
wheat,alluvial soil,seedling stage,27,27,74.0,1
wheat,alluvial soil,seedling stage,28,28,71.0,1
wheat,alluvial soil,seedling stage,29,29,68.0,1
wheat,alluvial soil,seedling stage,30,30,65.0,1
wheat,alluvial soil,seedling stage,31,31,62.0,1
wheat,alluvial soil,seedling stage,32,32,59.0,1
wheat,alluvial soil,seedling stage,33,33,56.0,1
wheat,alluvial soil,seedling stage,34,34,53.0,1
wheat,alluvial soil,seedling stage,35,35,50.0,1
wheat,alluvial soil,seedling stage,36,36,47.0,1
wheat,alluvial soil,seedling stage,37,37,44.0,1
wheat,alluvial soil,seedling stage,38,38,41.0,1
wheat,alluvial soil,seedling stage,39,39,38.0,1
wheat,alluvial soil,seedling stage,40,40,35.0,2
wheat,alluvial soil,seedling stage,41,41,32.0,2
wheat,alluvial soil,seedling stage,42,42,29.0,2
wheat,alluvial soil,seedling stage,43,43,26.0,2
wheat,alluvial soil,seedling stage,44,44,23.0,2
wheat,alluvial soil,seedling stage,45,45,20.0,2
wheat,alluvial soil,seedling stage,46,46,17.0,2
wheat,alluvial soil,seedling stage,47,25,80.0,2
wheat,alluvial soil,seedling stage,48,26,77.0,2
wheat,alluvial soil,seedling stage,49,27,74.0,2
wheat,alluvial soil,seedling stage,50,28,71.0,2
wheat,alluvial soil,seedling stage,51,29,68.0,0
